Periodo de Cobertura,Total_RC_Tasa_Dependencia,Total_RC_Tasa_Dep_Directa,ARS_AutoGest_Tasa_Dep_Directa,ARS_AutoGest_Tasa_Dependencia,ARS_Priv_Tasa_Dep_Directa,ARS_Priv_Tasa_Dependencia,ARS_Pub_Tasa_Dep_Directa,ARS_Pub_Tasa_Dependencia,Year,Month
2020-12-01,1.2808027744723864,1.1583070480321602,1.3839298956839867,1.062033420675335,1.300941689227214,1.1888214875993022,1.2178279262303147,1.101543048713117,2020,12
2021-01-01,1.273661566425983,1.1552086559979593,1.3492032787678023,1.0383852793964745,1.2952362387604102,1.18809101164604,1.2119613555029771,1.097867896414998,2021,1
2021-02-01,1.2527552267095994,1.1322434601902283,1.3057180785682678,0.9902035498303752,1.2774010823378084,1.1689738426431466,1.1877437468699845,1.0708004558485447,2021,2
2021-03-01,1.2427610100531912,1.1229439191814532,1.2615610384652096,0.9532308867042092,1.2669377286664893,1.1586789766511951,1.1843697258806576,1.0685298356208721,2021,3
2021-04-01,1.2434240240645966,1.121910205512682,1.239405512354484,0.9393664013251737,1.2664236120149157,1.1567207102211423,1.1907405892139786,1.0720581187389684,2021,4
2021-05-01,1.2463141552491332,1.1254550612264196,1.2278318237727832,0.9343956166834395,1.2695961661024524,1.1606884792703014,1.1955345943312632,1.0765824168658154,2021,5
2021-06-01,1.2423039480088933,1.120548458816255,1.2007976849794617,0.9134251682616753,1.2654675112709766,1.1550478536642954,1.1957779962669084,1.0769988554924839,2021,6
2021-07-01,1.2395033613862776,1.118419489777628,1.187351050195422,0.9041954856955228,1.2671648739372259,1.156786644778216,1.185239899439644,1.0682681834457857,2021,7
2021-08-01,1.2345666529008306,1.1132642699920385,1.1781631355711413,0.902810633929781,1.2626339827089896,1.1522718991592023,1.1807869614807698,1.0617598626906615,2021,8
2021-09-01,1.2319251138650567,1.1096245101154538,1.1757955461819987,0.8989516779356119,1.2616306418466698,1.1506393938244779,1.1750743075944987,1.0544614442751907,2021,9
2021-10-01,1.2323573913244767,1.109516223729427,1.1782719316100143,0.9027172806838999,1.260112039995205,1.1486569440902241,1.180206116296483,1.0588898598430627,2021,10
2021-11-01,1.2272367695714417,1.1048727592854628,1.1697736485130634,0.8970782999558534,1.2551540711851759,1.1440928174369231,1.169331959252422,1.0481335496535837,2021,11
2021-12-01,1.2223934183251974,1.0996352675957584,1.1587741243745533,0.8889583829719641,1.2499914419208946,1.1387348213510937,1.1680683454543255,1.0474490598524044,2021,12
2022-01-01,1.2152378057174908,1.0938581932466687,1.119406249405679,0.858865369620205,1.2442381880290634,1.1343207870176795,1.1670283960349541,1.0459720568256152,2022,1
2022-02-01,1.2145287405390734,1.0932805934722365,1.1194525922821987,0.8598243876423756,1.2436560618273198,1.1336028005626413,1.1605985177918015,1.0402884207456118,2022,2
2022-03-01,1.2124686861776512,1.091472076622031,1.1176244348136057,0.861184593159603,1.241417197353104,1.1316833809550488,1.1729989248627108,1.047742211692601,2022,3
2022-04-01,1.206483116331956,1.0856349692514653,1.1225811919132949,0.8649233985254099,1.2348863541998927,1.1250619896765361,1.1692170366713925,1.044438416567969,2022,4
2022-05-01,1.2092341319546678,1.0885371805556248,1.071224043715847,0.8227868852459016,1.2364533164375773,1.1270039827923541,1.1757161982667712,1.0547147928038896,2022,5
2022-06-01,1.2065685737506204,1.0862434275702921,1.0691031707184424,0.8229074889867841,1.234577249853102,1.125352979369503,1.1729400152604426,1.0508214738227408,2022,6
2022-07-01,1.2050709222124603,1.0849409706738826,1.0604268835781816,0.817420884887377,1.2344491824556894,1.1252957193920325,1.1666165511933455,1.0421125775296758,2022,7
2022-08-01,1.204051291853337,1.0846487216044844,1.0604685352679855,0.8182215262019666,1.2334804396628924,1.1249861991977133,1.1658937389020902,1.0423601184594147,2022,8
2022-09-01,1.2039566096351133,1.0842521389873474,1.0623553640050105,0.819727818942273,1.2326169182639024,1.123964214553035,1.167491875779568,1.0435038900544957,2022,9
2022-10-01,1.2018159424578623,1.0828773781150214,1.0605546003987047,0.8323436033204299,1.229992557868328,1.121587552459356,1.1668091988789466,1.042815176229828,2022,10
2022-11-01,1.2040627438292877,1.0828773781150214,1.047232799265877,0.8323436033204299,1.2279133643805769,1.121587552459356,1.1797301190068956,1.042815176229828,2022,11
2022-12-01,1.2050648201469163,1.0828773781150214,1.048762222198783,0.8323436033204299,1.2221568371707623,1.121587552459356,1.193873815482299,1.042815176229828,2022,12
2023-01-01,1.1931553143890714,1.0748813279157416,1.0544284062828113,0.8226092121032146,1.2140133003402414,1.1078170429941232,1.1730901990462188,1.0477208326954572,2023,1
2023-02-01,1.192974782144318,1.0746205881490547,1.0538362004963622,0.8219141760176484,1.2110601366040707,1.1052767952043847,1.1785311250322785,1.0524045876127608,2023,2
2023-03-01,1.1912708119287223,1.0736728508188036,1.0412161951239816,0.8129923103337044,1.2068429454889258,1.102104806336118,1.18338865262219,1.057506588992735,2023,3
2023-04-01,1.1861829713626755,1.0670459350374784,1.0246731097214326,0.7973331955139801,1.1994135382665887,1.0939512957793984,1.1845562964629786,1.0557968047027977,2023,4
2023-05-01,1.1871908645754945,1.069470858144241,1.0152985302811015,0.7909268809751921,1.20080746029241,1.096674604651455,1.1865373848215668,1.059452674001399,2023,5
2023-06-01,1.186103125521122,1.0680510045214988,1.0072627274009307,0.7845458025263412,1.2000069224784675,1.0961343464275684,1.186211254218085,1.05776222938211,2023,6
2023-07-01,1.187850151194993,1.0688297206157638,1.0121596509655004,0.787902965177345,1.1988908283084736,1.0948000634719137,1.192611888126239,1.062102989201443,2023,7
2023-08-01,1.1865171842069366,1.0667075562864667,1.013291445142581,0.7891090704043822,1.1955630746221095,1.0907529626341002,1.194565399601768,1.0633505191872359,2023,8
2023-09-01,1.1879543900182188,1.068044276625459,1.0122834173865283,0.7897138862535577,1.196030613070042,1.0915373708275922,1.1981105005278687,1.0660512709455618,2023,9
2023-10-01,1.1860996039763694,1.0666195084953918,1.005917749262772,0.7959572009245238,1.1948992983170184,1.0901588120582433,1.1956134746215636,1.0636560539756403,2023,10
2023-11-01,1.1856370393952136,1.065693531689571,1.0138615878189132,0.7992565055762082,1.1919648229353692,1.0872110094392753,1.1976004498490287,1.0648123719142835,2023,11
2023-12-01,1.18185129023816,1.0615485527395245,1.0087624218726259,0.7949491982130737,1.186641071646763,1.0817834841381617,1.1965892446118436,1.0630659981300044,2023,12
